  PID   TID   UID COMM                        CMDLINE                     CMD             LABEL                          STAT  WCHAN 
  297   297     0 [irq/76-arm-smmu]           [irq/76-arm-smmu]           irq/76-arm-smmu u:r:kernel:s0                  S     irq_thread
  298   298     0 [irq/77-arm-smmu]           [irq/77-arm-smmu]           irq/77-arm-smmu u:r:kernel:s0                  S     irq_thread
  299   299     0 [irq/78-arm-smmu]           [irq/78-arm-smmu]           irq/78-arm-smmu u:r:kernel:s0                  S     irq_thread
  300   300     0 [irq/79-arm-smmu]           [irq/79-arm-smmu]           irq/79-arm-smmu u:r:kernel:s0                  S     irq_thread
  301   301     0 [irq/80-arm-smmu]           [irq/80-arm-smmu]           irq/80-arm-smmu u:r:kernel:s0                  S     irq_thread
  302   302     0 [irq/81-arm-smmu]           [irq/81-arm-smmu]           irq/81-arm-smmu u:r:kernel:s0                  S     irq_thread
  303   303     0 [irq/82-arm-smmu]           [irq/82-arm-smmu]           irq/82-arm-smmu u:r:kernel:s0                  S     irq_thread
  304   304     0 [irq/83-arm-smmu]           [irq/83-arm-smmu]           irq/83-arm-smmu u:r:kernel:s0                  S     irq_thread
  305   305     0 [irq/84-arm-smmu]           [irq/84-arm-smmu]           irq/84-arm-smmu u:r:kernel:s0                  S     irq_thread
  306   306     0 [irq/85-arm-smmu]           [irq/85-arm-smmu]           irq/85-arm-smmu u:r:kernel:s0                  S     irq_thread
  307   307     0 [irq/86-arm-smmu]           [irq/86-arm-smmu]           irq/86-arm-smmu u:r:kernel:s0                  S     irq_thread
  308   308     0 [irq/87-arm-smmu]           [irq/87-arm-smmu]           irq/87-arm-smmu u:r:kernel:s0                  S     irq_thread
  309   309     0 [irq/88-arm-smmu]           [irq/88-arm-smmu]           irq/88-arm-smmu u:r:kernel:s0                  S     irq_thread
  310   310     0 [irq/89-arm-smmu]           [irq/89-arm-smmu]           irq/89-arm-smmu u:r:kernel:s0                  S     irq_thread
  311   311     0 [irq/90-arm-smmu]           [irq/90-arm-smmu]           irq/90-arm-smmu u:r:kernel:s0                  S     irq_thread
  312   312     0 [irq/91-arm-smmu]           [irq/91-arm-smmu]           irq/91-arm-smmu u:r:kernel:s0                  S     irq_thread
  313   313     0 [irq/281-qcom,te]           [irq/281-qcom,te]           irq/281-qcom,te u:r:kernel:s0                  S     irq_thread
  314   314     0 [irq/289-qcom,te]           [irq/289-qcom,te]           irq/289-qcom,te u:r:kernel:s0                  S     irq_thread
  315   315     0 [irq/296-qcom,te]           [irq/296-qcom,te]           irq/296-qcom,te u:r:kernel:s0                  S     irq_thread
  316   316     0 [irq/297-qcom,te]           [irq/297-qcom,te]           irq/297-qcom,te u:r:kernel:s0                  S     irq_thread
  317   317     0 [irq/279-thresho]           [irq/279-thresho]           irq/279-thresho u:r:kernel:s0                  S     irq_thread
  318   318     0 [irq/92-arm-smmu]           [irq/92-arm-smmu]           irq/92-arm-smmu u:r:kernel:s0                  S     irq_thread
  319   319     0 [irq/93-arm-smmu]           [irq/93-arm-smmu]           irq/93-arm-smmu u:r:kernel:s0                  S     irq_thread
  320   320     0 [irq/94-arm-smmu]           [irq/94-arm-smmu]           irq/94-arm-smmu u:r:kernel:s0                  S     irq_thread
  321   321     0 [irq/61-arm-smmu]           [irq/61-arm-smmu]           irq/61-arm-smmu u:r:kernel:s0                  S     irq_thread
  342   342     0 [uaudio_svc]                [uaudio_svc]                uaudio_svc      u:r:kernel:s0                  I<    rescuer_thread
  343   343     0 [irq/95-arm-smmu]           [irq/95-arm-smmu]           irq/95-arm-smmu u:r:kernel:s0                  S     irq_thread
  344   344     0 [irq/96-arm-smmu]           [irq/96-arm-smmu]           irq/96-arm-smmu u:r:kernel:s0                  S     irq_thread
  345   345     0 [irq/97-arm-smmu]           [irq/97-arm-smmu]           irq/97-arm-smmu u:r:kernel:s0                  S     irq_thread
  346   346     0 [irq/98-arm-smmu]           [irq/98-arm-smmu]           irq/98-arm-smmu u:r:kernel:s0                  S     irq_thread
  347   347     0 [irq/55-arm-smmu]           [irq/55-arm-smmu]           irq/55-arm-smmu u:r:kernel:s0                  S     irq_thread
  348   348     0 [scsi_eh_0]                 [scsi_eh_0]                 scsi_eh_0       u:r:kernel:s0                  S     scsi_error_handler
  349   349     0 [scsi_tmf_0]                [scsi_tmf_0]                scsi_tmf_0      u:r:kernel:s0                  I<    rescuer_thread
  350   350     0 [qc_ufs_qos_swq]            [qc_ufs_qos_swq]            qc_ufs_qos_swq  u:r:kernel:s0                  I<    rescuer_thread
  351   351     0 [ufs_eh_wq_0]               [ufs_eh_wq_0]               ufs_eh_wq_0     u:r:kernel:s0                  I<    rescuer_thread
  352   352     0 [ufs_clk_gating_]           [ufs_clk_gating_]           ufs_clk_gating_ u:r:kernel:s0                  I<    rescuer_thread
  353   353     0 [ufs_clkscaling_]           [ufs_clkscaling_]           ufs_clkscaling_ u:r:kernel:s0                  I<    rescuer_thread
  354   354     0 [irq/203-int_glo]           [irq/203-int_glo]           irq/203-int_glo u:r:kernel:s0                  S     irq_thread
  355   355     0 [kworker/u16:4-events_unbound] [kworker/u16:4-events_unbound] kworker/u16:4-events_unbound u:r:kernel:s0 I   worker_thread
  356   356     0 [kworker/4:2-events]        [kworker/4:2-events]        kworker/4:2-events u:r:kernel:s0               I     worker_thread
  357   357     0 [kworker/3:2-events]        [kworker/3:2-events]        kworker/3:2-events u:r:kernel:s0               I     worker_thread
  360   360     0 [irq/99-arm-smmu]           [irq/99-arm-smmu]           irq/99-arm-smmu u:r:kernel:s0                  S     irq_thread
  361   361     0 [irq/100-arm-smm]           [irq/100-arm-smm]           irq/100-arm-smm u:r:kernel:s0                  S     irq_thread
  362   362     0 [irq/101-arm-smm]           [irq/101-arm-smm]           irq/101-arm-smm u:r:kernel:s0                  S     irq_thread
  363   363     0 [irq/102-arm-smm]           [irq/102-arm-smm]           irq/102-arm-smm u:r:kernel:s0                  S     irq_thread
  364   364     0 [kworker/u16:5-events_unbound] [kworker/u16:5-events_unbound] kworker/u16:5-events_unbound u:r:kernel:s0 I   worker_thread
  365   365     0 [kworker/u16:6-events_unbound] [kworker/u16:6-events_unbound] kworker/u16:6-events_unbound u:r:kernel:s0 I   worker_thread
  370   370     0 [kworker/0:2-pm]            [kworker/0:2-pm]            kworker/0:2-pm  u:r:kernel:s0                  I     worker_thread
  371   371     0 [irq/103-arm-smm]           [irq/103-arm-smm]           irq/103-arm-smm u:r:kernel:s0                  S     irq_thread
  374   374     0 [irq/104-arm-smm]           [irq/104-arm-smm]           irq/104-arm-smm u:r:kernel:s0                  S     irq_thread
  375   375     0 [mhi_w]                     [mhi_w]                     mhi_w           u:r:kernel:s0                  I<    rescuer_thread
  384   384     0 [kworker/u16:7-events_unbound] [kworker/u16:7-events_unbound] kworker/u16:7-events_unbound u:r:kernel:s0 I   worker_thread
  385   385     0 [kworker/u16:8-dwc3_wq]     [kworker/u16:8-dwc3_wq]     kworker/u16:8-dwc3_wq u:r:kernel:s0            I     worker_thread
  386   386     0 [kworker/u16:9-events_unbound] [kworker/u16:9-events_unbound] kworker/u16:9-events_unbound u:r:kernel:s0 I   worker_thread
  397   397     0 [irq/366-ist8801]           [irq/366-ist8801]           irq/366-ist8801 u:r:kernel:s0                  S     irq_thread
  398   398     0 [irq/365-ist8801]           [irq/365-ist8801]           irq/365-ist8801 u:r:kernel:s0                  S     irq_thread
  399   399     0 [kworker/2:2-pm]            [kworker/2:2-pm]            kworker/2:2-pm  u:r:kernel:s0                  I     worker_thread
  424   424     0 [jbd2/sda17-8]              [jbd2/sda17-8]              jbd2/sda17-8    u:r:kernel:s0                  S     kjournald2
  425   425     0 [ext4-rsv-conver]           [ext4-rsv-conver]           ext4-rsv-conver u:r:kernel:s0                  I<    rescuer_thread
  426   426     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  427   427     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  428   428     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  429   429     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  430   430     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  431   431     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  432   432     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  433   433     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  434   434     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  435   435     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  436   436     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  437   437     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  438   438     0 [ext4-rsv-conver]           [ext4-rsv-conver]           ext4-rsv-conver u:r:kernel:s0                  I<    rescuer_thread
  439   439     0 [ext4-rsv-conver]           [ext4-rsv-conver]           ext4-rsv-conver u:r:kernel:s0                  I<    rescuer_thread
  440   440     0 [ext4-rsv-conver]           [ext4-rsv-conver]           ext4-rsv-conver u:r:kernel:s0                  I<    rescuer_thread
  443   443     0 init                        /system/bin/init subcontext u:r:vendor_init:s0 16 init u:r:vendor_init:s0  S     do_sys_poll
  444   444     0 init                        /system/bin/ueventd         ueventd         u:r:ueventd:s0                 S     do_sys_poll
  491   491     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  492   492     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  493   493     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  495   495     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  497   497     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  498   498     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  499   499     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  500   500     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  501   501     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  502   502     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  503   503     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  504   504     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  508   508     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  509   509     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  511   511     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  513   513     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  514   514     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  515   515     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  516   516     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  517   517     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  519   519     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
  520   520     0 [kdmflush]                  [kdmflush]                  kdmflush        u:r:kernel:s0                  I<    rescuer_thread
