02000000-22000000 rw-p 00000000 00:00 0                                  [anon:dalvik-main space]
78e6e23000-78e6e26000 r--p 00023000 fd:04 10993638                       /vendor/lib64/android.hardware.graphics.mapper@4.0.so
78e6e26000-78e6e27000 rw-p 00026000 fd:04 10993638                       /vendor/lib64/android.hardware.graphics.mapper@4.0.so
78e6e40000-78e6e48000 r--p 00000000 fd:04 10996003                       /vendor/lib64/libgralloccore.so
78e6e48000-78e6e52000 r-xp 00008000 fd:04 10996003                       /vendor/lib64/libgralloccore.so
78e6e52000-78e6e53000 r--p 00012000 fd:04 10996003                       /vendor/lib64/libgralloccore.so
78e6e53000-78e6e54000 rw-p 00000000 00:00 0                              [anon:.bss]
78e6e98000-78e6ea0000 r--p 00000000 fd:04 10996007                       /vendor/lib64/libgralloctypes.so
78e6ea0000-78e6eab000 r-xp 00008000 fd:04 10996007                       /vendor/lib64/libgralloctypes.so
78e6eab000-78e6eac000 r--p 00013000 fd:04 10996007                       /vendor/lib64/libgralloctypes.so
78e6eac000-78e6ead000 rw-p 00000000 00:00 0                              [anon:.bss]
78e6ed7000-78e6ed9000 r--p 00000000 fd:04 10993533                       /vendor/lib64/android.hardware.common-V2-ndk.so
78e6ed9000-78e6eda000 r-xp 00002000 fd:04 10993533                       /vendor/lib64/android.hardware.common-V2-ndk.so
78e6eda000-78e6edb000 r--p 00003000 fd:04 10993533                       /vendor/lib64/android.hardware.common-V2-ndk.so
78e6edb000-78e6edc000 rw-p 00004000 fd:04 10993533                       /vendor/lib64/android.hardware.common-V2-ndk.so
78e6f21000-78e6f27000 r--p 00000000 fd:04 10996011                       /vendor/lib64/libgrallocutils.so
78e6f27000-78e6f30000 r-xp 00006000 fd:04 10996011                       /vendor/lib64/libgrallocutils.so
78e6f30000-78e6f31000 r--p 0000f000 fd:04 10996011                       /vendor/lib64/libgrallocutils.so
78e6f31000-78e6f32000 rw-p 00000000 00:00 0                              [anon:.bss]
78e6f4d000-78e6f50000 r--p 00000000 fd:04 10996000                       /vendor/lib64/libgralloc.qti.so
78e6f50000-78e6f53000 r-xp 00003000 fd:04 10996000                       /vendor/lib64/libgralloc.qti.so
78e6f53000-78e6f54000 r--p 00006000 fd:04 10996000                       /vendor/lib64/libgralloc.qti.so
78e6f54000-78e6f55000 rw-p 00000000 00:00 0                              [anon:.bss]
78e6f89000-78e6f8a000 r--p 00000000 fd:04 10993588                       /vendor/lib64/android.hardware.graphics.common@1.2.so
78e6f8a000-78e6f8b000 r-xp 00001000 fd:04 10993588                       /vendor/lib64/android.hardware.graphics.common@1.2.so
78e6f8b000-78e6f8c000 r--p 00002000 fd:04 10993588                       /vendor/lib64/android.hardware.graphics.common@1.2.so
78e6fda000-78e6fdc000 r--p 00000000 fd:04 10998139                       /vendor/lib64/libqdMetaData.so
78e6fdc000-78e6fdf000 r-xp 00002000 fd:04 10998139                       /vendor/lib64/libqdMetaData.so
78e6fdf000-78e6fe0000 r--p 00005000 fd:04 10998139                       /vendor/lib64/libqdMetaData.so
78e6fe0000-78e6fe1000 rw-p 00000000 00:00 0                              [anon:.bss]
78e7005000-78e7013000 r--p 00000000 fd:04 10998521                       /vendor/lib64/libutils.so
78e7013000-78e7025000 r-xp 0000e000 fd:04 10998521                       /vendor/lib64/libutils.so
78e7025000-78e7026000 r--p 00020000 fd:04 10998521                       /vendor/lib64/libutils.so
78e7026000-78e7027000 rw-p 00021000 fd:04 10998521                       /vendor/lib64/libutils.so
78e705a000-78e705e000 r--p 00000000 fd:03 2496                           /system_ext/framework/oat/arm64/androidx.window.sidecar.odex
78e705e000-78e705f000 rw-p 00000000 fd:03 2497                           /system_ext/framework/oat/arm64/androidx.window.sidecar.vdex
78e70b6000-78e70ba000 r--p 00000000 fd:03 2494                           /system_ext/framework/oat/arm64/androidx.window.extensions.odex
78e70ba000-78e70bb000 rw-p 00000000 fd:03 2495                           /system_ext/framework/oat/arm64/androidx.window.extensions.vdex
78e70db000-78e70e3000 r--p 00000000 fd:02 1572                           /system/framework/oat/arm64/com.android.location.provider.odex
78e70e3000-78e70e9000 r-xp 00008000 fd:02 1572                           /system/framework/oat/arm64/com.android.location.provider.odex
78e70e9000-78e70eb000 ---p 00000000 00:00 0 
78e70eb000-78e70ec000 r--p 00010000 fd:02 1572                           /system/framework/oat/arm64/com.android.location.provider.odex
78e70ec000-78e70ef000 ---p 00000000 00:00 0 
78e70ef000-78e70f0000 rw-p 00000000 00:00 0                              [anon:.bss]
78e70f0000-78e70f3000 ---p 00000000 00:00 0 
78e70f3000-78e70f4000 rw-p 00000000 fd:02 1573                           /system/framework/oat/arm64/com.android.location.provider.vdex
78e7109000-78e710d000 r--p 00000000 fd:02 1574                           /system/framework/oat/arm64/com.android.media.remotedisplay.odex
78e710d000-78e710e000 rw-p 00000000 fd:02 1575                           /system/framework/oat/arm64/com.android.media.remotedisplay.vdex
78e717f000-78e718f000 r--p 00000000 fd:02 1590                           /system/framework/oat/arm64/org.apache.http.legacy.odex
78e718f000-78e71c6000 r-xp 00010000 fd:02 1590                           /system/framework/oat/arm64/org.apache.http.legacy.odex
78e71c6000-78e71c7000 ---p 00000000 00:00 0 
78e71c7000-78e71c8000 r--p 00048000 fd:02 1590                           /system/framework/oat/arm64/org.apache.http.legacy.odex
78e71c8000-78e71cb000 ---p 00000000 00:00 0 
78e71cb000-78e71cd000 rw-p 00000000 00:00 0                              [anon:.bss]
78e71cd000-78e71cf000 ---p 00000000 00:00 0 
78e71cf000-78e71d2000 rw-p 00000000 fd:02 1591                           /system/framework/oat/arm64/org.apache.http.legacy.vdex
78e7200000-78ea400000 ---p 00000000 00:00 0 
78ea479000-78ea47d000 r--p 00000000 fd:02 1515                           /system/framework/oat/arm64/android.test.base.odex
78ea47d000-78ea47e000 rw-p 00000000 fd:02 1516                           /system/framework/oat/arm64/android.test.base.vdex
78ea4a6000-78ea4aa000 r--p 00000000 fd:02 1513                           /system/framework/oat/arm64/android.hidl.manager-V1.0-java.odex
78ea4aa000-78ea4ab000 rw-p 00000000 fd:02 1514                           /system/framework/oat/arm64/android.hidl.manager-V1.0-java.vdex
78ea4e7000-78ea4eb000 r--p 00000000 fd:02 1511                           /system/framework/oat/arm64/android.hidl.base-V1.0-java.odex
78ea4eb000-78ea4ec000 rw-p 00000000 fd:02 1512                           /system/framework/oat/arm64/android.hidl.base-V1.0-java.vdex
78ea52b000-78ea52d000 r--p 00000000 fd:13 66                             /apex/com.android.tethering/lib64/libframework-connectivity-jni.so
78ea52d000-78ea530000 r-xp 00002000 fd:13 66                             /apex/com.android.tethering/lib64/libframework-connectivity-jni.so
78ea530000-78ea531000 r--p 00005000 fd:13 66                             /apex/com.android.tethering/lib64/libframework-connectivity-jni.so
78ea531000-78ea532000 rw-p 00006000 fd:13 66                             /apex/com.android.tethering/lib64/libframework-connectivity-jni.so
78ea56d000-78eb848000 r--s 00aa2000 fd:02 1440                           /system/framework/framework-res.apk
78eb848000-78eb855000 r--p 00000000 fd:02 2620                           /system/lib64/librtp_jni.so
78eb855000-78eb886000 r-xp 0000d000 fd:02 2620                           /system/lib64/librtp_jni.so
78eb886000-78eb888000 r--p 0003e000 fd:02 2620                           /system/lib64/librtp_jni.so
78eb888000-78eb889000 rw-p 00040000 fd:02 2620                           /system/lib64/librtp_jni.so
78eb8ec000-78eb8f2000 r--p 00000000 fd:02 2619                           /system/lib64/librs_jni.so
78eb8f2000-78eb8fd000 r-xp 00006000 fd:02 2619                           /system/lib64/librs_jni.so
78eb8fd000-78eb8ff000 r--p 00011000 fd:02 2619                           /system/lib64/librs_jni.so
78eb8ff000-78eb900000 rw-p 00000000 00:00 0                              [anon:.bss]
78eb90e000-78eb939000 r--p 00000000 fd:02 2706                           /system/lib64/libvintf.so
78eb939000-78eb9b5000 r-xp 0002b000 fd:02 2706                           /system/lib64/libvintf.so
78eb9b5000-78eb9b8000 r--p 000a7000 fd:02 2706                           /system/lib64/libvintf.so
78eb9b8000-78eb9b9000 rw-p 00000000 00:00 0                              [anon:.bss]
78eb9c4000-78eb9c8000 r--p 00000000 fd:02 2707                           /system/lib64/libvintf_jni.so
78eb9c8000-78eb9ce000 r-xp 00004000 fd:02 2707                           /system/lib64/libvintf_jni.so
78eb9ce000-78eb9cf000 r--p 0000a000 fd:02 2707                           /system/lib64/libvintf_jni.so
78eb9cf000-78eb9d0000 rw-p 00000000 00:00 0                              [anon:.bss]
78eba00000-78ed400000 ---p 00000000 00:00 0 
78ed47d000-78ed4ad000 r--p 00000000 fd:02 2539                           /system/lib64/libmedia_jni.so
78ed4ad000-78ed502000 r-xp 00030000 fd:02 2539                           /system/lib64/libmedia_jni.so
78ed502000-78ed508000 r--p 00085000 fd:02 2539                           /system/lib64/libmedia_jni.so
78ed508000-78ed509000 rw-p 0008b000 fd:02 2539                           /system/lib64/libmedia_jni.so
78ed582000-78ed58d000 r--p 00000000 fd:02 2654                           /system/lib64/libstagefright_amrnb_common.so
78ed58d000-78ed596000 r-xp 0000b000 fd:02 2654                           /system/lib64/libstagefright_amrnb_common.so
78ed596000-78ed597000 r--p 00014000 fd:02 2654                           /system/lib64/libstagefright_amrnb_common.so
78ed5f1000-78ed5f6000 r--p 00000000 fd:02 2316                           /system/lib64/libaudioeffect_jni.so
78ed5f6000-78ed5fe000 r-xp 00005000 fd:02 2316                           /system/lib64/libaudioeffect_jni.so
78ed5fe000-78ed5ff000 r--p 0000d000 fd:02 2316                           /system/lib64/libaudioeffect_jni.so
78ed5ff000-78ed600000 rw-p 00000000 00:00 0                              [anon:.bss]
78ed600000-78f1000000 ---p 00000000 00:00 0 
78f1052000-78f10c9000 r--p 00000000 fd:02 2644                           /system/lib64/libsonivox.so
78f10c9000-78f10df000 r-xp 00077000 fd:02 2644                           /system/lib64/libsonivox.so
78f10df000-78f10e0000 r--p 0008d000 fd:02 2644                           /system/lib64/libsonivox.so
78f10e0000-78f10e1000 rw-p 0008e000 fd:02 2644                           /system/lib64/libsonivox.so
78f10e1000-78f10e8000 rw-p 00000000 00:00 0                              [anon:.bss]
78f1143000-78f114c000 r--p 00000000 fd:02 2646                           /system/lib64/libsoundpool.so
78f114c000-78f1158000 r-xp 00009000 fd:02 2646                           /system/lib64/libsoundpool.so
78f1158000-78f1159000 r--p 00015000 fd:02 2646                           /system/lib64/libsoundpool.so
78f1159000-78f115a000 rw-p 00016000 fd:02 2646                           /system/lib64/libsoundpool.so
78f1199000-78f11c8000 r--p 00000000 fd:02 2180                           /system/lib64/android.hardware.tv.tuner-V3-ndk.so
78f11c8000-78f11f8000 r-xp 0002f000 fd:02 2180                           /system/lib64/android.hardware.tv.tuner-V3-ndk.so
78f11f8000-78f11fc000 r--p 0005f000 fd:02 2180                           /system/lib64/android.hardware.tv.tuner-V3-ndk.so
78f11fc000-78f11fd000 rw-p 00063000 fd:02 2180                           /system/lib64/android.hardware.tv.tuner-V3-ndk.so
78f1200000-78f5000000 ---p 00000000 00:00 0 
78f5043000-78f5045000 r--p 00000000 fd:02 2545                           /system/lib64/libmediadrmmetrics_consumer.so
78f5045000-78f5049000 r-xp 00002000 fd:02 2545                           /system/lib64/libmediadrmmetrics_consumer.so
78f5049000-78f504a000 r--p 00006000 fd:02 2545                           /system/lib64/libmediadrmmetrics_consumer.so
78f50b5000-78f51bf000 r--p 00000000 fd:02 2605                           /system/lib64/libprotobuf-cpp-full.so
78f51bf000-78f53cb000 r-xp 0010a000 fd:02 2605                           /system/lib64/libprotobuf-cpp-full.so
78f53cb000-78f53da000 r--p 00316000 fd:02 2605                           /system/lib64/libprotobuf-cpp-full.so
78f53da000-78f53df000 rw-p 00325000 fd:02 2605                           /system/lib64/libprotobuf-cpp-full.so
78f53df000-78f53e2000 rw-p 00000000 00:00 0                              [anon:.bss]
78f5400000-78f6c00000 ---p 00000000 00:00 0 
78f6c01000-78f6c16000 r--p 00000000 fd:02 2567                           /system/lib64/libmtp.so
78f6c16000-78f6c3b000 r-xp 00015000 fd:02 2567                           /system/lib64/libmtp.so
78f6c3b000-78f6c3e000 r--p 0003a000 fd:02 2567                           /system/lib64/libmtp.so
78f6c3e000-78f6c3f000 rw-p 00000000 00:00 0                              [anon:.bss]
78f6c7f000-78f6ecc000 r--p 00000000 fd:02 1281                           /system/fonts/Roboto-Regular.ttf
78f6ecc000-78f6f47000 r--p 00000000 fd:0e 177                            /apex/com.android.conscrypt/lib64/libc++.so
78f6f47000-78f6f4a000 ---p 00000000 00:00 0 
78f6f4a000-78f6fd6000 r-xp 0007a000 fd:0e 177                            /apex/com.android.conscrypt/lib64/libc++.so
78f6fd6000-78f6fd9000 ---p 00000000 00:00 0 
78f6fd9000-78f6fe1000 r--p 00105000 fd:0e 177                            /apex/com.android.conscrypt/lib64/libc++.so
78f6fe1000-78f6fe4000 ---p 00000000 00:00 0 
78f6fe4000-78f6fe5000 rw-p 0010c000 fd:0e 177                            /apex/com.android.conscrypt/lib64/libc++.so
78f6fe5000-78f6fec000 rw-p 00000000 00:00 0                              [anon:.bss]
78f7034000-78f70ac000 r--p 00000000 fd:0e 178                            /apex/com.android.conscrypt/lib64/libcrypto.so
78f70ac000-78f70cf000 r-xp 00078000 fd:0e 178                            /apex/com.android.conscrypt/lib64/libcrypto.so
78f70cf000-78f7138000 --xp 0009b000 fd:0e 178                            /apex/com.android.conscrypt/lib64/libcrypto.so
78f7138000-78f71b8000 r-xp 00104000 fd:0e 178                            /apex/com.android.conscrypt/lib64/libcrypto.so
78f71b8000-78f71c8000 r--p 00184000 fd:0e 178                            /apex/com.android.conscrypt/lib64/libcrypto.so
78f71c8000-78f71c9000 rw-p 00194000 fd:0e 178                            /apex/com.android.conscrypt/lib64/libcrypto.so
78f71c9000-78f71d1000 rw-p 00000000 00:00 0                              [anon:.bss]
